title,district,district_code,total_price,unit_price,house_info,follow_info,url,community
石基花园 2室1厅 74平米,番禺区,番禺,184.1,24815,2室1厅 74平米 南 精装 中楼层 共12层 2003年建,6人关注 77天前发布,https://example.com/house_12588,石基花园
广园路小区 4室1厅 83平米,白云区,白云,310.4,37252,4室1厅 83平米 南 简装 高楼层 共28层 2021年建,19人关注 136天前发布,https://example.com/house_12589,广园路小区
黄埔花园 4室2厅 131平米,黄埔区,黄埔,463.9,35461,4室2厅 131平米 东南 精装 低楼层 共28层 2017年建,23人关注 20天前发布,https://example.com/house_12590,黄埔花园
多宝路 3室1厅 124平米,荔湾区,荔湾,670.0,53861,3室1厅 124平米 南北 精装 低楼层 共19层 2004年建,34人关注 37天前发布,https://example.com/house_12591,多宝路
赤岗花园 1室1厅 41平米,海珠区,海珠,201.5,49361,1室1厅 41平米 东南 精装 高楼层 共20层 2015年建,9人关注 0天前发布,https://example.com/house_12592,赤岗花园
客村花园 4室1厅 187平米,海珠区,海珠,1060.9,56625,4室1厅 187平米 南北 精装 中楼层 共14层 2010年建,58人关注 41天前发布,https://example.com/house_12593,客村花园
员村山顶 2室1厅 59平米,天河区,天河,324.1,55032,2室1厅 59平米 西北 精装 中楼层 共13层 2006年建,17人关注 30天前发布,https://example.com/house_12594,员村山顶
骏景花园 3室1厅 126平米,天河区,天河,640.7,50655,3室1厅 126平米 南 简装 中楼层 共6层 2007年建,33人关注 50天前发布,https://example.com/house_12595,骏景花园
永泰花园 3室1厅 110平米,白云区,白云,453.6,41226,3室1厅 110平米 北 简装 中楼层 共32层 2011年建,19人关注 32天前发布,https://example.com/house_12596,永泰花园
宝岗大道 2室1厅 86平米,海珠区,海珠,342.7,39921,2室1厅 86平米 东南 简装 低楼层 共12层 2014年建,16人关注 24天前发布,https://example.com/house_12597,宝岗大道
西关大屋 4室1厅 126平米,荔湾区,荔湾,691.8,54986,4室1厅 126平米 南 简装 中楼层 共16层 1998年建,25人关注 46天前发布,https://example.com/house_12598,西关大屋
黄沙大道 1室1厅 65平米,荔湾区,荔湾,283.1,43876,1室1厅 65平米 东 简装 高楼层 共22层 2001年建,12人关注 28天前发布,https://example.com/house_12599,黄沙大道
东山口花园 3室1厅 130平米,越秀区,越秀,796.4,61062,3室1厅 130平米 南北 简装 中楼层 共7层 2002年建,36人关注 7天前发布,https://example.com/house_12600,东山口花园
滨江东花园 4室1厅 110平米,海珠区,海珠,588.2,53335,4室1厅 110平米 南 简装 低楼层 共15层 2015年建,24人关注 15天前发布,https://example.com/house_12601,滨江东花园
瑞宝花园 3室1厅 119平米,海珠区,海珠,392.9,32879,3室1厅 119平米 南北 精装 低楼层 共15层 2004年建,14人关注 3天前发布,https://example.com/house_12602,瑞宝花园
客村花园 4室2厅 60平米,海珠区,海珠,297.8,49795,4室2厅 60平米 南北 毛坯 低楼层 共8层 2016年建,15人关注 0天前发布,https://example.com/house_12603,客村花园
丰乐花园 3室1厅 71平米,黄埔区,黄埔,283.8,39800,3室1厅 71平米 东南 精装 低楼层 共23层 2003年建,14人关注 8天前发布,https://example.com/house_12604,丰乐花园
江南大道 4室1厅 100平米,海珠区,海珠,484.5,48577,4室1厅 100平米 东南 毛坯 高楼层 共18层 2014年建,26人关注 3天前发布,https://example.com/house_12605,江南大道
中山八路 4室2厅 185平米,荔湾区,荔湾,954.0,51701,4室2厅 185平米 西南 豪装 中楼层 共16层 2004年建,43人关注 29天前发布,https://example.com/house_12606,中山八路
萝岗花园 4室1厅 131平米,黄埔区,黄埔,561.3,42774,4室1厅 131平米 南 精装 中楼层 共32层 2018年建,28人关注 3天前发布,https://example.com/house_12607,萝岗花园
南岗花园 3室2厅 84平米,黄埔区,黄埔,284.3,34022,3室2厅 84平米 西南 简装 中楼层 共32层 2014年建,11人关注 25天前发布,https://example.com/house_12608,南岗花园
南岗花园 2室1厅 63平米,黄埔区,黄埔,274.8,43676,2室1厅 63平米 东南 精装 低楼层 共30层 2023年建,14人关注 13天前发布,https://example.com/house_12609,南岗花园
建设六马路 5室2厅 172平米,越秀区,越秀,802.6,46621,5室2厅 172平米 东北 毛坯 低楼层 共10层 2003年建,30人关注 17天前发布,https://example.com/house_12610,建设六马路
棠下小区 2室1厅 48平米,天河区,天河,306.9,64232,2室1厅 48平米 南北 简装 高楼层 共10层 2009年建,12人关注 27天前发布,https://example.com/house_12611,棠下小区
署前路小区 5室2厅 241平米,越秀区,越秀,1358.8,56271,5室2厅 241平米 南 精装 高楼层 共23层 2010年建,76人关注 62天前发布,https://example.com/house_12612,署前路小区
署前路小区 3室2厅 134平米,越秀区,越秀,658.9,49267,3室2厅 134平米 南 豪装 高楼层 共22层 2014年建,32人关注 28天前发布,https://example.com/house_12613,署前路小区
大石花园 4室1厅 103平米,番禺区,番禺,364.9,35575,4室1厅 103平米 西北 精装 中楼层 共10层 2001年建,17人关注 45天前发布,https://example.com/house_12614,大石花园
康王路 3室2厅 115平米,荔湾区,荔湾,447.6,38882,3室2厅 115平米 东南 简装 中楼层 共8层 2006年建,21人关注 18天前发布,https://example.com/house_12615,康王路
猎德花园 3室2厅 118平米,天河区,天河,758.9,64412,3室2厅 118平米 西南 豪装 高楼层 共20层 2009年建,37人关注 48天前发布,https://example.com/house_12616,猎德花园
华景新城 2室1厅 94平米,天河区,天河,607.7,64571,2室1厅 94平米 南 精装 高楼层 共12层 2001年建,32人关注 35天前发布,https://example.com/house_12617,华景新城
石牌村 3室1厅 100平米,天河区,天河,664.2,66425,3室1厅 100平米 东南 精装 高楼层 共23层 2011年建,22人关注 65天前发布,https://example.com/house_12618,石牌村
恩宁路 2室1厅 54平米,荔湾区,荔湾,270.1,49830,2室1厅 54平米 南北 精装 低楼层 共24层 2005年建,9人关注 72天前发布,https://example.com/house_12619,恩宁路
广园路小区 2室1厅 55平米,白云区,白云,214.9,39268,2室1厅 55平米 东南 精装 低楼层 共31层 2000年建,12人关注 0天前发布,https://example.com/house_12620,广园路小区
科学城花园 3室1厅 124平米,黄埔区,黄埔,520.7,42037,3室1厅 124平米 南 精装 低楼层 共23层 2011年建,25人关注 20天前发布,https://example.com/house_12621,科学城花园
东涌花园 2室1厅 66平米,番禺区,番禺,259.6,39064,2室1厅 66平米 南北 简装 中楼层 共19层 2005年建,11人关注 0天前发布,https://example.com/house_12622,东涌花园
建设六马路 4室1厅 150平米,越秀区,越秀,875.4,58429,4室1厅 150平米 东南 精装 中楼层 共6层 2017年建,44人关注 10天前发布,https://example.com/house_12623,建设六马路
建设六马路 3室1厅 106平米,越秀区,越秀,622.7,58639,3室1厅 106平米 南 精装 高楼层 共20层 2008年建,42人关注 99天前发布,https://example.com/house_12624,建设六马路
大新路小区 4室1厅 130平米,越秀区,越秀,580.3,44488,4室1厅 130平米 南 简装 中楼层 共7层 2006年建,18人关注 29天前发布,https://example.com/house_12625,大新路小区
江南大道 1室1厅 50平米,海珠区,海珠,274.5,54545,1室1厅 50平米 南北 简装 高楼层 共6层 2005年建,9人关注 24天前发布,https://example.com/house_12626,江南大道
大岗花园 3室1厅 98平米,番禺区,番禺,316.0,32183,3室1厅 98平米 东南 简装 中楼层 共23层 2000年建,12人关注 135天前发布,https://example.com/house_12627,大岗花园
龙津路小区 2室1厅 95平米,荔湾区,荔湾,400.5,42356,2室1厅 95平米 南 豪装 中楼层 共23层 2006年建,22人关注 78天前发布,https://example.com/house_12628,龙津路小区
新市花园 3室1厅 115平米,白云区,白云,376.5,32707,3室1厅 115平米 东南 简装 中楼层 共28层 2008年建,20人关注 36天前发布,https://example.com/house_12629,新市花园
滨江东花园 3室1厅 105平米,海珠区,海珠,405.4,38708,3室1厅 105平米 东南 精装 低楼层 共24层 2004年建,24人关注 8天前发布,https://example.com/house_12630,滨江东花园
龙口西小区 3室1厅 86平米,天河区,天河,488.7,56653,3室1厅 86平米 北 毛坯 高楼层 共19层 2020年建,21人关注 16天前发布,https://example.com/house_12631,龙口西小区
珠江新城花园 4室1厅 101平米,天河区,天河,594.9,59033,4室1厅 101平米 西 豪装 中楼层 共13层 2010年建,25人关注 7天前发布,https://example.com/house_12632,珠江新城花园
中山八路 2室1厅 71平米,荔湾区,荔湾,360.1,50403,2室1厅 71平米 南 豪装 中楼层 共24层 2006年建,21人关注 24天前发布,https://example.com/house_12633,中山八路
黄石路 2室1厅 65平米,白云区,白云,245.0,37466,2室1厅 65平米 东 精装 中楼层 共30层 2013年建,15人关注 56天前发布,https://example.com/house_12634,黄石路
署前路小区 3室2厅 99平米,越秀区,越秀,434.8,44120,3室2厅 99平米 南 简装 中楼层 共19层 2010年建,28人关注 14天前发布,https://example.com/house_12635,署前路小区
太和花园 4室2厅 156平米,白云区,白云,695.1,44518,4室2厅 156平米 南 毛坯 高楼层 共24层 2015年建,25人关注 53天前发布,https://example.com/house_12636,太和花园
萝岗花园 4室1厅 145平米,黄埔区,黄埔,683.6,47048,4室1厅 145平米 北 精装 低楼层 共25层 2017年建,32人关注 47天前发布,https://example.com/house_12637,萝岗花园
江南大道 2室1厅 72平米,海珠区,海珠,379.6,52471,2室1厅 72平米 南北 豪装 高楼层 共9层 2002年建,23人关注 10天前发布,https://example.com/house_12638,江南大道
永泰花园 2室1厅 68平米,白云区,白云,201.5,29628,2室1厅 68平米 南 精装 中楼层 共34层 2022年建,10人关注 7天前发布,https://example.com/house_12639,永泰花园
宝岗大道 2室1厅 70平米,海珠区,海珠,453.1,64320,2室1厅 70平米 北 精装 中楼层 共12层 2004年建,22人关注 40天前发布,https://example.com/house_12640,宝岗大道
黄石路 3室2厅 127平米,白云区,白云,466.0,36644,3室2厅 127平米 北 简装 高楼层 共22层 2013年建,30人关注 28天前发布,https://example.com/house_12641,黄石路
永泰花园 3室2厅 96平米,白云区,白云,327.0,34200,3室2厅 96平米 东 豪装 中楼层 共33层 2016年建,14人关注 8天前发布,https://example.com/house_12642,永泰花园
榄核花园 4室2厅 122平米,番禺区,番禺,459.6,37590,4室2厅 122平米 南 简装 低楼层 共23层 2008年建,19人关注 18天前发布,https://example.com/house_12643,榄核花园
烈士陵园 3室2厅 114平米,越秀区,越秀,525.9,46296,3室2厅 114平米 西 精装 高楼层 共21层 2002年建,19人关注 38天前发布,https://example.com/house_12644,烈士陵园
工业大道 5室1厅 168平米,海珠区,海珠,827.5,49161,5室1厅 168平米 西南 简装 低楼层 共13层 2006年建,51人关注 80天前发布,https://example.com/house_12645,工业大道
体育西路小区 3室1厅 105平米,天河区,天河,716.4,68253,3室1厅 105平米 南 毛坯 低楼层 共7层 2010年建,41人关注 37天前发布,https://example.com/house_12646,体育西路小区
广州大道花园 1室1厅 34平米,越秀区,越秀,171.5,49744,1室1厅 34平米 东 精装 中楼层 共24层 2012年建,8人关注 1天前发布,https://example.com/house_12647,广州大道花园
同德花园 3室2厅 79平米,白云区,白云,239.4,30255,3室2厅 79平米 西 豪装 中楼层 共31层 2023年建,18人关注 5天前发布,https://example.com/house_12648,同德花园
大岗花园 2室1厅 79平米,番禺区,番禺,250.5,31677,2室1厅 79平米 东 简装 低楼层 共20层 2015年建,10人关注 11天前发布,https://example.com/house_12649,大岗花园
客村花园 3室1厅 99平米,海珠区,海珠,480.2,48345,3室1厅 99平米 南北 简装 高楼层 共11层 2009年建,24人关注 44天前发布,https://example.com/house_12650,客村花园
体育西路小区 3室1厅 92平米,天河区,天河,505.3,55051,3室1厅 92平米 南 豪装 低楼层 共12层 2001年建,30人关注 3天前发布,https://example.com/house_12651,体育西路小区
环市东花园 4室1厅 153平米,越秀区,越秀,837.2,54823,4室1厅 153平米 南 简装 低楼层 共8层 1998年建,38人关注 63天前发布,https://example.com/house_12652,环市东花园
瑞宝花园 3室1厅 133平米,海珠区,海珠,752.5,56553,3室1厅 133平米 南北 精装 高楼层 共7层 2002年建,31人关注 49天前发布,https://example.com/house_12653,瑞宝花园
黄花岗花园 5室1厅 158平米,越秀区,越秀,1375.5,87295,5室1厅 158平米 东南 豪装 中楼层 共20层 2008年建,74人关注 31天前发布,https://example.com/house_12654,黄花岗花园
黄花岗花园 3室1厅 101平米,越秀区,越秀,703.7,69415,3室1厅 101平米 南北 简装 中楼层 共18层 1997年建,33人关注 41天前发布,https://example.com/house_12655,黄花岗花园
广园路小区 2室1厅 78平米,白云区,白云,268.4,34405,2室1厅 78平米 北 简装 高楼层 共31层 2006年建,6人关注 94天前发布,https://example.com/house_12656,广园路小区
猎德花园 3室1厅 127平米,天河区,天河,860.7,67864,3室1厅 127平米 西南 精装 低楼层 共16层 2000年建,49人关注 7天前发布,https://example.com/house_12657,猎德花园
康王路 3室1厅 103平米,荔湾区,荔湾,401.8,39050,3室1厅 103平米 北 精装 中楼层 共16层 2005年建,19人关注 48天前发布,https://example.com/house_12658,康王路
石井花园 2室1厅 100平米,白云区,白云,354.4,35373,2室1厅 100平米 东 精装 中楼层 共24层 2007年建,34人关注 24天前发布,https://example.com/house_12659,石井花园
东山口花园 2室1厅 84平米,越秀区,越秀,564.2,67184,2室1厅 84平米 东 精装 中楼层 共17层 1993年建,35人关注 4天前发布,https://example.com/house_12660,东山口花园
黄沙大道 2室1厅 65平米,荔湾区,荔湾,251.2,38896,2室1厅 65平米 北 豪装 高楼层 共22层 2003年建,10人关注 32天前发布,https://example.com/house_12661,黄沙大道
嘉禾花园 2室1厅 55平米,白云区,白云,206.3,37724,2室1厅 55平米 南北 豪装 高楼层 共25层 2016年建,12人关注 2天前发布,https://example.com/house_12662,嘉禾花园
新市花园 2室1厅 67平米,白云区,白云,261.1,38950,2室1厅 67平米 西南 精装 中楼层 共23层 1990年建,12人关注 88天前发布,https://example.com/house_12663,新市花园
